地名,区划码,县级,县级码,县级类,地级,地级码,地级类,省级,省级码,省级类,曾用名,备注,ENG_NAME,VAR_NAME,code,NAME_3,VAR_NAME3,GID_3,TYPE_3,NAME_2,VAR_NAME2,GID_2,TYPE_2,NAME_1,VAR_NAME1,GID_1,TYPE_1,year,crop_px,valid_px,crop_ratio,crop_pct
喀喇沁左翼蒙古族自治县,211324,喀喇沁左翼蒙古族自治县,211324,自治县,朝阳市,211300,地级市,辽宁省,210000,省,,,Kalaqinzuoyimengguzu,Kā Lā Qìn Zuǒ Yì Měng Gǔ Zú,211324,Kalaqinzuoyimengguzu,Kā Lā QìnZuǒYì Měng GǔZú,211324,Autonomous County,Chaoyang,Cháo Yáng,211300,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,1381828,3294632,0.41941801087344505,41.94
弓长岭区,211005,弓长岭区,211005,市辖区,辽阳市,211000,地级市,辽宁省,210000,省,,,Gongchangling,Gōng Cháng Lǐng,211005,Gongchangling,Gōng Cháng Lǐng,211005,District,Liaoyang,Liáo Yáng,211000,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,73558,490195,0.15005865012903027,15.01
古塔区,210702,古塔区,210702,市辖区,锦州市,210700,地级市,辽宁省,210000,省,,,Guta,Gǔ Tǎ,210702,Guta,GǔTǎ,210702,District,Jinzhou,Jǐn Zhōu,210700,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,26190,98605,0.26560519243446074,26.56
凌海市,210781,凌海市,210781,县级市,锦州市,210700,地级市,辽宁省,210000,省,,,Linghai,Líng Hǎi,210781,Linghai,LíngHǎi,210781,County City,Jinzhou,Jǐn Zhōu,210700,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,2379640,3730348,0.6379136745418926,63.79
宏伟区,211004,宏伟区,211004,市辖区,辽阳市,211000,地级市,辽宁省,210000,省,,,Hongwei,Hóng Wěi,211004,Hongwei,HóngWěi,211004,District,Liaoyang,Liáo Yáng,211000,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,62103,221394,0.2805089568823003,28.05
双台子区,211102,双台子区,211102,市辖区,盘锦市,211100,地级市,辽宁省,210000,省,,,Shuangtaizi,Shuāng Tái Zi,211102,Shuangtaizi,Shuāng Tái Zi,211102,District,Panjin,Pán Jǐn,211100,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,102144,176138,0.5799089350395712,57.99
盘山县,211122,盘山县,211122,县,盘锦市,211100,地级市,辽宁省,210000,省,,,Panshan,Pán Shān,211122,Panshan,PánShān,211122,County,Panjin,Pán Jǐn,211100,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,1680618,1976123,0.8504622434939526,85.05
文圣区,211003,文圣区,211003,市辖区,辽阳市,211000,地级市,辽宁省,210000,省,,,Wensheng,Wén Shèng,211003,Wensheng,WénShèng,211003,District,Liaoyang,Liáo Yáng,211000,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,215693,436940,0.49364443630704447,49.36
张北县,130722,张北县,130722,县,张家口市,130700,地级市,河北省,130000,省,,,Zhangbei,Zhāng Běi,130722,Zhangbei,ZhāngBěi,130722,County,Zhangjiakou,Zhāng Jiā Kǒu,130700,Prefecture City,Hebei,Hé Běi,130000,Province,2010,3179551,6201403,0.5127147840577366,51.27
太子河区,211011,太子河区,211011,市辖区,辽阳市,211000,地级市,辽宁省,210000,省,,,Taizihe,Tài Zǐ Hé,211011,Taizihe,Tài Zǐ Hé,211011,District,Liaoyang,Liáo Yáng,211000,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,305608,407728,0.7495389082918024,74.95
台安县,210321,台安县,210321,县,鞍山市,210300,地级市,辽宁省,210000,省,,,Taian,Tái Ān,210321,Taian,Tái Ān,210321,County,Anshan,Ān Shān,210300,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,1925966,2059876,0.9349912324819553,93.5
朝阳县,211321,朝阳县,211321,县,朝阳市,211300,地级市,辽宁省,210000,省,,,Chaoyang,Cháo Yáng,211321,Chaoyang,Cháo Yáng,211321,County,Chaoyang,Cháo Yáng,211300,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,1926831,5569241,0.345977306422904,34.6
新和县,652925,新和县,652925,县,阿克苏地区,652900,地区,新疆维吾尔自治区,650000,自治区,,,Xinhe,Xīn Hé,652925,Xinhe,Xīn Hé,652925,County,Akesu,Ā Kè Sū,652900,Prefecture,Xinjiang,Xīn Jiāng,650000,Autonomous Region,2010,1322445,8627668,0.15327954205006497,15.33
灯塔市,211081,灯塔市,211081,县级市,辽阳市,211000,地级市,辽宁省,210000,省,,,Dengta,Dēng Tǎ,211081,Dengta,DēngTǎ,211081,County City,Liaoyang,Liáo Yáng,211000,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,1151288,1731687,0.6648360818092415,66.48
察哈尔右翼中旗,150927,察哈尔右翼中旗,150927,旗,乌兰察布市,150900,地级市,内蒙古自治区,150000,自治区,,,Chaharrightmiddlebanner,Chahar Right Middle Banner,150927,Chaharrightmiddlebanner,ChaharRightMiddleBanner,150927,Banner,Wulanchabu,Wū Lán Chá Bù,150900,Prefecture City,Neimenggu,Nèi Měng Gǔ,150000,Autonomous Region,2010,1000537,6211800,0.16107038217585884,16.11
溪湖区,210503,溪湖区,210503,市辖区,本溪市,210500,地级市,辽宁省,210000,省,,,Xihu,Xī Hú,210503,Xihu,XīHú,210503,District,Benxi,Běn Xī,210500,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,112484,462462,0.24322863283902246,24.32
义县,210727,义县,210727,县,锦州市,210700,地级市,辽宁省,210000,省,,,Yixian,Yì Xiàn,210727,Yixian,YìXiàn,210727,County,Jinzhou,Jǐn Zhōu,210700,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,1933208,3680375,0.5252747342322454,52.53
北镇市,210782,北镇市,210782,县级市,锦州市,210700,地级市,辽宁省,210000,省,,,Beizhen,Běi Zhèn,210782,Beizhen,BěiZhèn,210782,County City,Jinzhou,Jǐn Zhōu,210700,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,1917231,2516644,0.7618205038138092,76.18
辽中县,210122,辽中县,210122,县,沈阳市,210100,地级市,辽宁省,210000,省,,,Liaozhong,Liáo Zhōng,210122,Liaozhong,Liáo Zhōng,210122,County,Shenyang,Shěn Yáng,210100,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,2215764,2449814,0.9044621346763468,90.45
龙城区,211303,龙城区,211303,市辖区,朝阳市,211300,地级市,辽宁省,210000,省,,2006年新设立龙城区,Longcheng,Lóng Chéng,211303,Longcheng,LóngChéng,211303,District,Chaoyang,Cháo Yáng,211300,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,429100,940531,0.4562316393611694,45.62
宁城县,150429,宁城县,150429,县,赤峰市,150400,地级市,内蒙古自治区,150000,自治区,,,Ningcheng,Níng Chéng,150429,Ningcheng,Níng Chéng,150429,County,Chifeng,Chì Fēng,150400,Prefecture City,Neimenggu,Nèi Měng Gǔ,150000,Autonomous Region,2010,2552090,6405167,0.39844238253272707,39.84
沽源县,130724,沽源县,130724,县,张家口市,130700,地级市,河北省,130000,省,,,Guyuan,Gū Yuán,130724,Guyuan,GūYuán,130724,County,Zhangjiakou,Zhāng Jiā Kǒu,130700,Prefecture City,Hebei,Hé Běi,130000,Province,2010,2137185,5345418,0.3998162538458171,39.98
双塔区,211302,双塔区,211302,市辖区,朝阳市,211300,地级市,辽宁省,210000,省,,2006年新设立双塔区,Shuangta,Shuāng Tǎ,211302,Shuangta,ShuāngTǎ,211302,District,Chaoyang,Cháo Yáng,211300,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,216324,753841,0.28696237004885644,28.7
苏家屯区,210111,苏家屯区,210111,市辖区,沈阳市,210100,地级市,辽宁省,210000,省,,,Sujiatun,Sū Jiā Tún,210111,Sujiatun,Sū Jiā Tún,210111,District,Shenyang,Shěn Yáng,210100,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,846924,1164211,0.7274660692949989,72.75
新宾满族自治县,210422,新宾满族自治县,210422,自治县,抚顺市,210400,地级市,辽宁省,210000,省,,,Xinbinmanzu,Xīn Bīn Mǎn Zú,210422,Xinbinmanzu,XīnBīnMǎnZú,210422,Autonomous County,Fushun,Fǔ Shùn,210400,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,1003632,6375295,0.15742518581493092,15.74
抚顺县,210421,抚顺县,210421,县,抚顺市,210400,地级市,辽宁省,210000,省,,,Fushun,Fǔ Shùn,210421,Fushun,FǔShùn,210421,County,Fushun,Fǔ Shùn,210400,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,418439,2526393,0.16562704219018973,16.56
库尔勒市,652801,库尔勒市,652801,县级市,巴音郭楞蒙古自治州,652800,自治州,新疆维吾尔自治区,650000,自治区,,,Kuerle,Kù Ěr Lè,652801,Kuerle,KùĚr Lè,652801,County City,Bayinguolengmenggu,Bā Yīn Guō Léng Měng Gǔ,652800,Autonomous Prefecture,Xinjiang,Xīn Jiāng,650000,Autonomous Region,2010,2329722,10996163,0.21186681208708893,21.19
商都县,150923,商都县,150923,县,乌兰察布市,150900,地级市,内蒙古自治区,150000,自治区,,,Shangdu,Shāng Dū,150923,Shangdu,Shāng Dū,150923,County,Wulanchabu,Wū Lán Chá Bù,150900,Prefecture City,Neimenggu,Nèi Měng Gǔ,150000,Autonomous Region,2010,2097342,6379352,0.32877038294798594,32.88
铁西区,210106,铁西区,210106,市辖区,沈阳市,210100,地级市,辽宁省,210000,省,,,Tiexi,Tiě Xī,210106,Tiexi,TiěXī,210106,District,Shenyang,Shěn Yáng,210100,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,208495,427035,0.48823866896156054,48.82
通化县,220521,通化县,220521,县,通化市,220500,地级市,吉林省,220000,省,,,Tonghua,Tōng Huà,220521,Tonghua,Tōng Huà,220521,County,Tonghua,Tōng Huà,220500,Prefecture City,Jilin,Jí Lín,220000,Province,2010,889134,5546564,0.16030356811892912,16.03
清河门区,210905,清河门区,210905,市辖区,阜新市,210900,地级市,辽宁省,210000,省,,,Qinghemen,Qīng Hé Mén,210905,Qinghemen,QīngHéMén,210905,District,Fuxin,Fù Xīn,210900,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,86370,139453,0.6193484543179423,61.93
东陵区,210112,东陵区,210112,市辖区,沈阳市,210100,地级市,辽宁省,210000,省,,,Donglingqu,Dōng Líng Qū,210112,Donglingqu,Dōng Líng Qū,210112,District,Shenyang,Shěn Yáng,210100,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,705841,1193059,0.5916228786673584,59.16
康保县,130723,康保县,130723,县,张家口市,130700,地级市,河北省,130000,省,,,Kangbao,Kāng Bǎo,130723,Kangbao,KāngBǎo,130723,County,Zhangjiakou,Zhāng Jiā Kǒu,130700,Prefecture City,Hebei,Hé Běi,130000,Province,2010,2328666,5018964,0.4639734415309614,46.4
望花区,210404,望花区,210404,市辖区,抚顺市,210400,地级市,辽宁省,210000,省,,,Wanghua,Wàng Huā,210404,Wanghua,WàngHuā,210404,District,Fushun,Fǔ Shùn,210400,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,221069,472904,0.4674711992285961,46.75
黑山县,210726,黑山县,210726,县,锦州市,210700,地级市,辽宁省,210000,省,,,Heishan,Hēi Shān,210726,Heishan,HēiShān,210726,County,Jinzhou,Jǐn Zhōu,210700,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,3453892,3721202,0.9281656840988476,92.82
新抚区,210402,新抚区,210402,市辖区,抚顺市,210400,地级市,辽宁省,210000,省,,,Xinfu,Xīn Fǔ,210402,Xinfu,XīnFǔ,210402,District,Fushun,Fǔ Shùn,210400,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,51306,147795,0.34714300213133054,34.71
建平县,211322,建平县,211322,县,朝阳市,211300,地级市,辽宁省,210000,省,,,Jianping,Jiàn Píng,211322,Jianping,JiànPíng,211322,County,Chaoyang,Cháo Yáng,211300,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,3929803,7273972,0.5402554477801125,54.03
博湖县,652829,博湖县,652829,县,巴音郭楞蒙古自治州,652800,自治州,新疆维吾尔自治区,650000,自治区,,,Bohu,Bó Hú,652829,Bohu,BóHú,652829,County,Bayinguolengmenggu,Bā Yīn Guō Léng Měng Gǔ,652800,Autonomous Prefecture,Xinjiang,Xīn Jiāng,650000,Autonomous Region,2010,979919,5355806,0.18296387135755104,18.3
大东区,210104,大东区,210104,市辖区,沈阳市,210100,地级市,辽宁省,210000,省,,,Dadong,Dà Dōng,210104,Dadong,Dà Dōng,210104,District,Shenyang,Shěn Yáng,210100,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,31047,150472,0.20633074591950662,20.63
北票市,211381,北票市,211381,县级市,朝阳市,211300,地级市,辽宁省,210000,省,,,Beipiao,Běi Piào,211381,Beipiao,BěiPiào,211381,County City,Chaoyang,Cháo Yáng,211300,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,2640613,6592377,0.4005555204139569,40.06
太仆寺旗,152527,太仆寺旗,152527,旗,锡林郭勒盟,152500,盟,内蒙古自治区,150000,自治区,,,Taipusi,Tài Pú Sì,152527,Taipusi,Tài Pú Sì,152527,Banner,Xilinguole,Xī Lín Guō Lè,152500,League,Neimenggu,Nèi Měng Gǔ,150000,Autonomous Region,2010,1379565,5117746,0.2695649608245505,26.96
于洪区,210114,于洪区,210114,市辖区,沈阳市,210100,地级市,辽宁省,210000,省,,,Yuhong,Yú Hóng,210114,Yuhong,YúHóng,210114,District,Shenyang,Shěn Yáng,210100,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,481165,747044,0.6440919142647555,64.41
喀喇沁旗,150428,喀喇沁旗,150428,旗,赤峰市,150400,地级市,内蒙古自治区,150000,自治区,,,Kalaqin,Kā Lā Qìn,150428,Kalaqin,Kā Lā Qìn,150428,Banner,Chifeng,Chì Fēng,150400,Prefecture City,Neimenggu,Nèi Měng Gǔ,150000,Autonomous Region,2010,1188551,4537994,0.2619110999265314,26.19
东洲区,210403,东洲区,210403,市辖区,抚顺市,210400,地级市,辽宁省,210000,省,,,Dongzhou,Dōng Zhōu,210403,Dongzhou,DōngZhōu,210403,District,Fushun,Fǔ Shùn,210400,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,221344,881428,0.25111977382157136,25.11
顺城区,210411,顺城区,210411,市辖区,抚顺市,210400,地级市,辽宁省,210000,省,,,Shuncheng,Shùn Chéng,210411,Shuncheng,ShùnChéng,210411,District,Fushun,Fǔ Shùn,210400,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,177167,541556,0.3271443765741678,32.71
海州区,210902,海州区,210902,市辖区,阜新市,210900,地级市,辽宁省,210000,省,,2002年新设立海州区,Haizhou,Hǎi Zhōu,210902,Haizhou,HǎiZhōu,210902,District,Fuxin,Fù Xīn,210900,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,43153,102862,0.41952324473566527,41.95
化德县,150922,化德县,150922,县,乌兰察布市,150900,地级市,内蒙古自治区,150000,自治区,,,Huade,Huà Dé,150922,Huade,Huà Dé,150922,County,Wulanchabu,Wū Lán Chá Bù,150900,Prefecture City,Neimenggu,Nèi Měng Gǔ,150000,Autonomous Region,2010,1049602,3790219,0.2769238400208537,27.69
太平区,210904,太平区,210904,市辖区,阜新市,210900,地级市,辽宁省,210000,省,,2002年新设立太平区,Taiping,Tài Píng,210904,Taiping,TàiPíng,210904,District,Fuxin,Fù Xīn,210900,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,49125,142234,0.3453815543400312,34.54
新民市,210181,新民市,210181,县级市,沈阳市,210100,地级市,辽宁省,210000,省,,,Xinmin,Xīn Mín,210181,Xinmin,XīnMín,210181,County City,Shenyang,Shěn Yáng,210100,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,4578561,4935688,0.9276439272498586,92.76
沈北新区,210113,沈北新区,210113,市辖区,沈阳市,210100,地级市,辽宁省,210000,省,,,Shenbeixin,Shěn Běi Xīn,210113,Shenbeixin,Shěn BěiXīn,210113,District,Shenyang,Shěn Yáng,210100,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,927203,1228472,0.7547611992784532,75.48
细河区,210911,细河区,210911,市辖区,阜新市,210900,地级市,辽宁省,210000,省,,2002年新设立细河区,Xihe,Xì Hé,210911,Xihe,XìHé,210911,District,Fuxin,Fù Xīn,210900,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,73377,151212,0.4852591064201254,48.53
新邱区,210903,新邱区,210903,市辖区,阜新市,210900,地级市,辽宁省,210000,省,,2002年新设立新邱区,Xinqiu,Xīn Qiū,210903,Xinqiu,XīnQiū,210903,District,Fuxin,Fù Xīn,210900,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,80078,182746,0.4381929016230177,43.82
焉耆回族自治县,652826,焉耆回族自治县,652826,自治县,巴音郭楞蒙古自治州,652800,自治州,新疆维吾尔自治区,650000,自治区,,,Yanqihuizu,Yān Qí Huí Zú,652826,Yanqihuizu,YānQíHuíZú,652826,Autonomous County,Bayinguolengmenggu,Bā Yīn Guō Léng Měng Gǔ,652800,Autonomous Prefecture,Xinjiang,Xīn Jiāng,650000,Autonomous Region,2010,905041,3636313,0.2488897407896405,24.89
清原满族自治县,210423,清原满族自治县,210423,自治县,抚顺市,210400,地级市,辽宁省,210000,省,,,Qingyuanmanzu,Qīng Yuán Mǎn Zú,210423,Qingyuanmanzu,QīngYuánMǎnZú,210423,Autonomous County,Fushun,Fǔ Shùn,210400,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,1039100,5881052,0.1766860758925444,17.67
阜新蒙古族自治县,210921,阜新蒙古族自治县,210921,自治县,阜新市,210900,地级市,辽宁省,210000,省,,,Fuxinmengguzu,Fù Xīn Měng Gǔ Zú,210921,Fuxinmengguzu,FùXīn Měng GǔZú,210921,Autonomous County,Fuxin,Fù Xīn,210900,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,6956305,9335913,0.7451124490984439,74.51
柳河县,220524,柳河县,220524,县,通化市,220500,地级市,吉林省,220000,省,,,Liuhe,Liǔ Hé,220524,Liuhe,LiǔHé,220524,County,Tonghua,Tōng Huà,220500,Prefecture City,Jilin,Jí Lín,220000,Province,2010,1956431,5018948,0.38980897988980956,38.98
元宝山区,150403,元宝山区,150403,市辖区,赤峰市,150400,地级市,内蒙古自治区,150000,自治区,,,Yuanbaoshan,Yuán Bǎo Shān,150403,Yuanbaoshan,YuánBǎoShān,150403,District,Chifeng,Chì Fēng,150400,Prefecture City,Neimenggu,Nèi Měng Gǔ,150000,Autonomous Region,2010,732839,1413102,0.5186030449323545,51.86
多伦县,152531,多伦县,152531,县,锡林郭勒盟,152500,盟,内蒙古自治区,150000,自治区,,,Duolun,Duō Lún,152531,Duolun,DuōLún,152531,County,Xilinguole,Xī Lín Guō Lè,152500,League,Neimenggu,Nèi Měng Gǔ,150000,Autonomous Region,2010,908031,5798851,0.15658808960602713,15.66
红山区,150402,红山区,150402,市辖区,赤峰市,150400,地级市,内蒙古自治区,150000,自治区,,,Hongshan,Hóng Shān,150402,Hongshan,Hóng Shān,150402,District,Chifeng,Chì Fēng,150400,Prefecture City,Neimenggu,Nèi Měng Gǔ,150000,Autonomous Region,2010,420320,733187,0.5732780313889908,57.33
铁岭县,211221,铁岭县,211221,县,铁岭市,211200,地级市,辽宁省,210000,省,,,Tieling,Tiě Lǐng,211221,Tieling,TiěLǐng,211221,County,Tieling,Tiě Lǐng,211200,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,1841551,3365900,0.5471199382037494,54.71
银州区,211202,银州区,211202,市辖区,铁岭市,211200,地级市,辽宁省,210000,省,,,Yinzhou,Yín Zhōu,211202,Yinzhou,YínZhōu,211202,District,Tieling,Tiě Lǐng,211200,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,116050,258565,0.4488233132867944,44.88
松山区,150404,松山区,150404,市辖区,赤峰市,150400,地级市,内蒙古自治区,150000,自治区,,,Songshan,Sōng Shān,150404,Songshan,SōngShān,150404,District,Chifeng,Chì Fēng,150400,Prefecture City,Neimenggu,Nèi Měng Gǔ,150000,Autonomous Region,2010,3457808,8468335,0.40832206094822654,40.83
法库县,210124,法库县,210124,县,沈阳市,210100,地级市,辽宁省,210000,省,,,Faku,Fǎ Kù,210124,Faku,FǎKù,210124,County,Shenyang,Shěn Yáng,210100,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,2991503,3437879,0.8701594791439722,87.02
敖汉旗,150430,敖汉旗,150430,旗,赤峰市,150400,地级市,内蒙古自治区,150000,自治区,,,Aohan,Áo Hàn,150430,Aohan,ÁoHàn,150430,Banner,Chifeng,Chì Fēng,150400,Prefecture City,Neimenggu,Nèi Měng Gǔ,150000,Autonomous Region,2010,5627165,12407212,0.45353984440662415,45.35
调兵山市,211281,调兵山市,211281,县级市,铁岭市,211200,地级市,辽宁省,210000,省,铁法市,2002年铁法市更名为调兵山市,Diaobingshan,Diào Bīng Shān,211281,Diaobingshan,Diào BīngShān,211281,County City,Tieling,Tiě Lǐng,211200,Prefecture City,Liaoning,Liáo Níng,210000,Province,2010,274279,395401,0.6936730053793491,69.37
